Data,Cidade,Novos,Total
2020-04-23,Pedreira,0,1
2020-04-23,Santa Bárbara D'oeste,0,0
2020-04-23,Santo Antônio De Posse,0,0
2020-04-23,Sumaré,2,22
2020-04-23,Valinhos,2,22
2020-04-23,Vinhedo,5,21
2020-04-24,Americana,4,32
2020-04-24,Artur Nogueira,0,1
2020-04-24,Campinas,16,242
2020-04-24,Cosmópolis,0,0
2020-04-24,Engenheiro Coelho,0,0
2020-04-24,Holambra,0,3
2020-04-24,Hortolândia,10,33
2020-04-24,Indaiatuba,1,46
2020-04-24,Itatiba,0,0
2020-04-24,Jaguariúna,1,6
2020-04-24,Monte Mor,1,6
2020-04-24,Morungaba,0,5
2020-04-24,Nova Odessa,0,0
2020-04-24,Paulínia,0,14
2020-04-24,Pedreira,0,1
2020-04-24,Santa Bárbara D'oeste,0,0
2020-04-24,Santo Antônio De Posse,0,0
2020-04-24,Sumaré,0,22
2020-04-24,Valinhos,0,22
2020-04-24,Vinhedo,2,23
2020-04-25,Americana,0,32
2020-04-25,Artur Nogueira,0,1
2020-04-25,Campinas,26,268
2020-04-25,Cosmópolis,0,0
2020-04-25,Engenheiro Coelho,0,0
2020-04-25,Holambra,0,3
2020-04-25,Hortolândia,0,33
2020-04-25,Indaiatuba,0,46
2020-04-25,Itatiba,0,0
2020-04-25,Jaguariúna,0,6
2020-04-25,Monte Mor,0,6
2020-04-25,Morungaba,1,6
2020-04-25,Nova Odessa,0,0
2020-04-25,Paulínia,0,14
2020-04-25,Pedreira,0,1
2020-04-25,Santa Bárbara D'oeste,0,0
2020-04-25,Santo Antônio De Posse,0,0
2020-04-25,Sumaré,4,26
2020-04-25,Valinhos,0,22
2020-04-25,Vinhedo,0,23
2020-04-26,Americana,1,33
2020-04-26,Artur Nogueira,0,1
2020-04-26,Campinas,0,268
2020-04-26,Cosmópolis,0,0
2020-04-26,Engenheiro Coelho,0,0
2020-04-26,Holambra,0,3
2020-04-26,Hortolândia,3,36
2020-04-26,Indaiatuba,0,46
2020-04-26,Itatiba,0,0
2020-04-26,Jaguariúna,0,6
2020-04-26,Monte Mor,0,6
2020-04-26,Morungaba,0,6
2020-04-26,Nova Odessa,0,0
2020-04-26,Paulínia,1,15
2020-04-26,Pedreira,0,1
2020-04-26,Santa Bárbara D'oeste,0,0
2020-04-26,Santo Antônio De Posse,0,0
2020-04-26,Sumaré,7,33
2020-04-26,Valinhos,0,22
2020-04-26,Vinhedo,0,23
2020-04-27,Americana,8,41
2020-04-27,Artur Nogueira,0,1
2020-04-27,Campinas,6,274
2020-04-27,Cosmópolis,0,0
2020-04-27,Engenheiro Coelho,0,0
2020-04-27,Holambra,0,3
2020-04-27,Hortolândia,9,45
2020-04-27,Indaiatuba,5,51
2020-04-27,Itatiba,0,0
2020-04-27,Jaguariúna,0,6
2020-04-27,Monte Mor,1,7
2020-04-27,Morungaba,0,6
2020-04-27,Nova Odessa,0,0
2020-04-27,Paulínia,2,17
2020-04-27,Pedreira,0,1
2020-04-27,Santa Bárbara D'oeste,0,0
2020-04-27,Santo Antônio De Posse,0,0
2020-04-27,Sumaré,1,34
2020-04-27,Valinhos,2,24
2020-04-27,Vinhedo,3,26
2020-04-28,Americana,8,49
2020-04-28,Artur Nogueira,0,1
2020-04-28,Campinas,32,306
2020-04-28,Cosmópolis,0,0
2020-04-28,Engenheiro Coelho,0,0
2020-04-28,Holambra,1,4
2020-04-28,Hortolândia,0,45
2020-04-28,Indaiatuba,2,53
2020-04-28,Itatiba,0,0
2020-04-28,Jaguariúna,9,15
2020-04-28,Monte Mor,0,7
2020-04-28,Morungaba,0,6
2020-04-28,Nova Odessa,0,0
2020-04-28,Paulínia,0,17
2020-04-28,Pedreira,0,1
2020-04-28,Santa Bárbara D'oeste,0,0
2020-04-28,Santo Antônio De Posse,0,0
2020-04-28,Sumaré,1,35
2020-04-28,Valinhos,14,38
2020-04-28,Vinhedo,3,29
2020-04-29,Americana,0,49
2020-04-29,Artur Nogueira,2,3
2020-04-29,Campinas,30,336
2020-04-29,Cosmópolis,0,0
2020-04-29,Engenheiro Coelho,0,0
2020-04-29,Holambra,0,4
2020-04-29,Hortolândia,1,46
2020-04-29,Indaiatuba,2,55
2020-04-29,Itatiba,0,0
2020-04-29,Jaguariúna,1,16
2020-04-29,Monte Mor,0,7
2020-04-29,Morungaba,1,7
2020-04-29,Nova Odessa,0,0
2020-04-29,Paulínia,2,19
2020-04-29,Pedreira,0,1
2020-04-29,Santa Bárbara D'oeste,0,0
2020-04-29,Santo Antônio De Posse,0,0
2020-04-29,Sumaré,1,36
2020-04-29,Valinhos,-13,25
2020-04-29,Vinhedo,4,33
2020-04-30,Americana,3,52
2020-04-30,Artur Nogueira,0,3
2020-04-30,Campinas,10,346
2020-04-30,Cosmópolis,0,0
2020-04-30,Engenheiro Coelho,0,0
2020-04-30,Holambra,0,4
2020-04-30,Hortolândia,3,49
2020-04-30,Indaiatuba,2,57
2020-04-30,Itatiba,0,0
2020-04-30,Jaguariúna,0,16
2020-04-30,Monte Mor,0,7
2020-04-30,Morungaba,0,7
2020-04-30,Nova Odessa,0,0
2020-04-30,Paulínia,2,21
2020-04-30,Pedreira,0,1
2020-04-30,Santa Bárbara D'oeste,0,0
2020-04-30,Santo Antônio De Posse,0,0
2020-04-30,Sumaré,4,40
2020-04-30,Valinhos,1,26
2020-04-30,Vinhedo,0,33
2020-05-01,Americana,0,52
2020-05-01,Artur Nogueira,0,3
2020-05-01,Campinas,1,347
2020-05-01,Cosmópolis,0,0
2020-05-01,Engenheiro Coelho,0,0
2020-05-01,Holambra,0,4
2020-05-01,Hortolândia,11,60
2020-05-01,Indaiatuba,1,58
2020-05-01,Itatiba,0,0
2020-05-01,Jaguariúna,0,16
2020-05-01,Monte Mor,0,7
2020-05-01,Morungaba,0,7
2020-05-01,Nova Odessa,0,0
2020-05-01,Paulínia,3,24
2020-05-01,Pedreira,0,1
2020-05-01,Santa Bárbara D'oeste,0,0
2020-05-01,Santo Antônio De Posse,0,0
2020-05-01,Sumaré,1,41
2020-05-01,Valinhos,0,26
2020-05-01,Vinhedo,0,33
2020-05-02,Americana,0,52
2020-05-02,Artur Nogueira,0,3
2020-05-02,Campinas,0,347
2020-05-02,Cosmópolis,0,0
2020-05-02,Engenheiro Coelho,0,0
2020-05-02,Holambra,0,4
2020-05-02,Hortolândia,1,61
2020-05-02,Indaiatuba,0,58
2020-05-02,Itatiba,0,0
2020-05-02,Jaguariúna,1,17
2020-05-02,Monte Mor,0,7
2020-05-02,Morungaba,0,7
2020-05-02,Nova Odessa,0,0
2020-05-02,Paulínia,0,24
2020-05-02,Pedreira,0,1
2020-05-02,Santa Bárbara D'oeste,0,0
2020-05-02,Santo Antônio De Posse,0,0
2020-05-02,Sumaré,2,43
2020-05-02,Valinhos,0,26
2020-05-02,Vinhedo,0,33
2020-05-03,Americana,0,52
2020-05-03,Artur Nogueira,1,4
2020-05-03,Campinas,0,347
2020-05-03,Cosmópolis,0,0
2020-05-03,Engenheiro Coelho,0,0
2020-05-03,Holambra,0,4
2020-05-03,Hortolândia,0,61
2020-05-03,Indaiatuba,0,58
2020-05-03,Itatiba,0,0
2020-05-03,Jaguariúna,0,17
2020-05-03,Monte Mor,0,7
2020-05-03,Morungaba,0,7
2020-05-03,Nova Odessa,0,0
2020-05-03,Paulínia,0,24
2020-05-03,Pedreira,0,1
2020-05-03,Santa Bárbara D'oeste,0,0
2020-05-03,Santo Antônio De Posse,0,0
2020-05-03,Sumaré,2,45
2020-05-03,Valinhos,0,26
2020-05-03,Vinhedo,0,33
2020-05-04,Americana,1,53
2020-05-04,Artur Nogueira,0,4
2020-05-04,Campinas,56,403
2020-05-04,Cosmópolis,0,0
2020-05-04,Engenheiro Coelho,0,0
2020-05-04,Holambra,1,5
2020-05-04,Hortolândia,14,75
2020-05-04,Indaiatuba,5,63
2020-05-04,Itatiba,0,0
2020-05-04,Jaguariúna,1,18
2020-05-04,Monte Mor,1,8
2020-05-04,Morungaba,0,7
2020-05-04,Nova Odessa,0,0
2020-05-04,Paulínia,5,29
2020-05-04,Pedreira,0,1
2020-05-04,Santa Bárbara D'oeste,0,0
2020-05-04,Santo Antônio De Posse,0,0
2020-05-04,Sumaré,2,47
2020-05-04,Valinhos,2,28
2020-05-04,Vinhedo,1,34
2020-05-05,Americana,0,53
2020-05-05,Artur Nogueira,0,4
2020-05-05,Campinas,15,418
2020-05-05,Cosmópolis,0,0
2020-05-05,Engenheiro Coelho,0,0
2020-05-05,Holambra,0,5
2020-05-05,Hortolândia,0,75
2020-05-05,Indaiatuba,4,67
2020-05-05,Itatiba,0,0
2020-05-05,Jaguariúna,3,21
2020-05-05,Monte Mor,0,8
2020-05-05,Morungaba,0,7
2020-05-05,Nova Odessa,0,0
2020-05-05,Paulínia,1,30
2020-05-05,Pedreira,0,1
2020-05-05,Santa Bárbara D'oeste,0,0
2020-05-05,Santo Antônio De Posse,0,0
2020-05-05,Sumaré,5,52
2020-05-05,Valinhos,3,31
2020-05-05,Vinhedo,0,34
2020-05-06,Americana,0,53
2020-05-06,Artur Nogueira,2,6
2020-05-06,Campinas,5,423
2020-05-06,Cosmópolis,0,0
2020-05-06,Engenheiro Coelho,0,0
2020-05-06,Holambra,0,5
2020-05-06,Hortolândia,2,77
2020-05-06,Indaiatuba,2,69
2020-05-06,Itatiba,0,0
2020-05-06,Jaguariúna,0,21
2020-05-06,Monte Mor,0,8
2020-05-06,Morungaba,2,9
2020-05-06,Nova Odessa,0,0
2020-05-06,Paulínia,0,30
2020-05-06,Pedreira,0,1
2020-05-06,Santa Bárbara D'oeste,0,0
2020-05-06,Santo Antônio De Posse,0,0
2020-05-06,Sumaré,4,56
2020-05-06,Valinhos,2,33
2020-05-06,Vinhedo,2,36
2020-05-07,Americana,1,54
2020-05-07,Artur Nogueira,1,7
2020-05-07,Campinas,26,449
2020-05-07,Cosmópolis,0,0
2020-05-07,Engenheiro Coelho,0,0
2020-05-07,Holambra,6,11
2020-05-07,Hortolândia,2,79
2020-05-07,Indaiatuba,2,71
2020-05-07,Itatiba,0,0
2020-05-07,Jaguariúna,1,22
2020-05-07,Monte Mor,0,8
2020-05-07,Morungaba,0,9
2020-05-07,Nova Odessa,0,0
2020-05-07,Paulínia,5,35
2020-05-07,Pedreira,2,3
2020-05-07,Santa Bárbara D'oeste,0,0
2020-05-07,Santo Antônio De Posse,0,0
2020-05-07,Sumaré,0,56
2020-05-07,Valinhos,3,36
2020-05-07,Vinhedo,4,40
2020-05-08,Americana,0,54
2020-05-08,Artur Nogueira,0,7
2020-05-08,Campinas,48,497
2020-05-08,Cosmópolis,0,0
2020-05-08,Engenheiro Coelho,0,0
2020-05-08,Holambra,0,11
2020-05-08,Hortolândia,0,79
2020-05-08,Indaiatuba,7,78
2020-05-08,Itatiba,0,0
2020-05-08,Jaguariúna,5,27
2020-05-08,Monte Mor,2,10
2020-05-08,Morungaba,0,9
2020-05-08,Nova Odessa,0,0
2020-05-08,Paulínia,0,35
2020-05-08,Pedreira,0,3
2020-05-08,Santa Bárbara D'oeste,0,0
2020-05-08,Santo Antônio De Posse,0,0
2020-05-08,Sumaré,14,70
2020-05-08,Valinhos,1,37
2020-05-08,Vinhedo,0,40
2020-05-09,Americana,2,56
2020-05-09,Artur Nogueira,-2,5
2020-05-09,Campinas,64,561
2020-05-09,Cosmópolis,0,0
2020-05-09,Engenheiro Coelho,0,0
2020-05-09,Holambra,0,11
2020-05-09,Hortolândia,8,87
2020-05-09,Indaiatuba,5,83
2020-05-09,Itatiba,0,0
2020-05-09,Jaguariúna,0,27
2020-05-09,Monte Mor,0,10
2020-05-09,Morungaba,1,10
2020-05-09,Nova Odessa,0,0
2020-05-09,Paulínia,7,42
2020-05-09,Pedreira,3,6
2020-05-09,Santa Bárbara D'oeste,0,0
2020-05-09,Santo Antônio De Posse,0,0
2020-05-09,Sumaré,3,73
2020-05-09,Valinhos,0,37
2020-05-09,Vinhedo,1,41
2020-05-10,Americana,0,56
2020-05-10,Artur Nogueira,0,5
2020-05-10,Campinas,0,561
2020-05-10,Cosmópolis,0,0
2020-05-10,Engenheiro Coelho,0,0
2020-05-10,Holambra,0,11
2020-05-10,Hortolândia,0,87
2020-05-10,Indaiatuba,0,83
2020-05-10,Itatiba,0,0
2020-05-10,Jaguariúna,0,27
2020-05-10,Monte Mor,0,10
2020-05-10,Morungaba,0,10
2020-05-10,Nova Odessa,0,0
2020-05-10,Paulínia,0,42
2020-05-10,Pedreira,0,6
2020-05-10,Santa Bárbara D'oeste,0,0
2020-05-10,Santo Antônio De Posse,0,0
2020-05-10,Sumaré,0,73
2020-05-10,Valinhos,0,37
2020-05-10,Vinhedo,0,41
2020-05-11,Americana,1,57
2020-05-11,Artur Nogueira,2,7
2020-05-11,Campinas,16,577
2020-05-11,Cosmópolis,0,0
2020-05-11,Engenheiro Coelho,0,0
2020-05-11,Holambra,0,11
2020-05-11,Hortolândia,10,97
2020-05-11,Indaiatuba,4,87
2020-05-11,Itatiba,0,0
2020-05-11,Jaguariúna,0,27
2020-05-11,Monte Mor,2,12
2020-05-11,Morungaba,0,10
2020-05-11,Nova Odessa,0,0
2020-05-11,Paulínia,7,49
2020-05-11,Pedreira,0,6
2020-05-11,Santa Bárbara D'oeste,0,0
2020-05-11,Santo Antônio De Posse,0,0
2020-05-11,Sumaré,4,77
2020-05-11,Valinhos,4,41
2020-05-11,Vinhedo,8,49
2020-05-12,Americana,2,59
2020-05-12,Artur Nogueira,0,7
2020-05-12,Campinas,45,622
2020-05-12,Cosmópolis,0,0
2020-05-12,Engenheiro Coelho,0,0
2020-05-12,Holambra,0,11
2020-05-12,Hortolândia,3,100
2020-05-12,Indaiatuba,4,91
2020-05-12,Itatiba,0,0
2020-05-12,Jaguariúna,0,27
2020-05-12,Monte Mor,1,13
2020-05-12,Morungaba,4,14
2020-05-12,Nova Odessa,0,0
2020-05-12,Paulínia,1,50
2020-05-12,Pedreira,1,7
2020-05-12,Santa Bárbara D'oeste,0,0
2020-05-12,Santo Antônio De Posse,0,0
2020-05-12,Sumaré,6,83
2020-05-12,Valinhos,0,41
2020-05-12,Vinhedo,3,52
2020-05-13,Americana,1,60
2020-05-13,Artur Nogueira,0,7
2020-05-13,Campinas,47,669
2020-05-13,Cosmópolis,0,0
2020-05-13,Engenheiro Coelho,0,0
2020-05-13,Holambra,0,11
2020-05-13,Hortolândia,2,102
2020-05-13,Indaiatuba,6,97
2020-05-13,Itatiba,0,0
2020-05-13,Jaguariúna,1,28
2020-05-13,Monte Mor,0,13
2020-05-13,Morungaba,0,14
2020-05-13,Nova Odessa,0,0
2020-05-13,Paulínia,2,52
2020-05-13,Pedreira,0,7
2020-05-13,Santa Bárbara D'oeste,0,0
2020-05-13,Santo Antônio De Posse,0,0
2020-05-13,Sumaré,9,92
2020-05-13,Valinhos,5,46
2020-05-13,Vinhedo,6,58
2020-05-14,Americana,1,61
2020-05-14,Artur Nogueira,0,7
2020-05-14,Campinas,45,714
2020-05-14,Cosmópolis,0,0
2020-05-14,Engenheiro Coelho,0,0
2020-05-14,Holambra,0,11
2020-05-14,Hortolândia,0,102
2020-05-14,Indaiatuba,9,106
2020-05-14,Itatiba,0,0
2020-05-14,Jaguariúna,2,30
2020-05-14,Monte Mor,2,15
2020-05-14,Morungaba,2,16
2020-05-14,Nova Odessa,0,0
2020-05-14,Paulínia,3,55
2020-05-14,Pedreira,1,8
2020-05-14,Santa Bárbara D'oeste,0,0
2020-05-14,Santo Antônio De Posse,0,0
2020-05-14,Sumaré,7,99
2020-05-14,Valinhos,5,51
2020-05-14,Vinhedo,0,58
2020-05-15,Americana,1,62
2020-05-15,Artur Nogueira,0,7
2020-05-15,Campinas,61,775
2020-05-15,Cosmópolis,0,0
2020-05-15,Engenheiro Coelho,0,0
2020-05-15,Holambra,0,11
2020-05-15,Hortolândia,4,106
2020-05-15,Indaiatuba,6,112
2020-05-15,Itatiba,0,0
2020-05-15,Jaguariúna,0,30
2020-05-15,Monte Mor,1,16
2020-05-15,Morungaba,0,16
2020-05-15,Nova Odessa,0,0
2020-05-15,Paulínia,0,55
2020-05-15,Pedreira,2,10
2020-05-15,Santa Bárbara D'oeste,0,0
2020-05-15,Santo Antônio De Posse,0,0
2020-05-15,Sumaré,2,101
2020-05-15,Valinhos,3,54
2020-05-15,Vinhedo,5,63
2020-05-16,Americana,0,62
2020-05-16,Artur Nogueira,0,7
2020-05-16,Campinas,78,853
2020-05-16,Cosmópolis,0,0
2020-05-16,Engenheiro Coelho,0,0
2020-05-16,Holambra,0,11
2020-05-16,Hortolândia,0,106
2020-05-16,Indaiatuba,0,112
2020-05-16,Itatiba,0,0
2020-05-16,Jaguariúna,2,32
2020-05-16,Monte Mor,0,16
2020-05-16,Morungaba,0,16
2020-05-16,Nova Odessa,0,0
2020-05-16,Paulínia,11,66
2020-05-16,Pedreira,0,10
2020-05-16,Santa Bárbara D'oeste,0,0
2020-05-16,Santo Antônio De Posse,0,0
2020-05-16,Sumaré,0,101
2020-05-16,Valinhos,0,54
2020-05-16,Vinhedo,0,63
2020-05-17,Americana,0,62
2020-05-17,Artur Nogueira,0,7
2020-05-17,Campinas,0,853
2020-05-17,Cosmópolis,0,0
2020-05-17,Engenheiro Coelho,0,0
2020-05-17,Holambra,0,11
2020-05-17,Hortolândia,1,107
2020-05-17,Indaiatuba,5,117
2020-05-17,Itatiba,0,0
2020-05-17,Jaguariúna,3,35
2020-05-17,Monte Mor,0,16
2020-05-17,Morungaba,0,16
2020-05-17,Nova Odessa,0,0
2020-05-17,Paulínia,0,66
2020-05-17,Pedreira,0,10
2020-05-17,Santa Bárbara D'oeste,0,0
2020-05-17,Santo Antônio De Posse,0,0
2020-05-17,Sumaré,16,117
2020-05-17,Valinhos,0,54
2020-05-17,Vinhedo,0,63
2020-05-18,Americana,0,62
2020-05-18,Artur Nogueira,0,7
2020-05-18,Campinas,50,903
2020-05-18,Cosmópolis,0,0
2020-05-18,Engenheiro Coelho,0,0
2020-05-18,Holambra,0,11
2020-05-18,Hortolândia,7,114
2020-05-18,Indaiatuba,0,117
2020-05-18,Itatiba,0,0
2020-05-18,Jaguariúna,0,35
2020-05-18,Monte Mor,1,17
2020-05-18,Morungaba,0,16
2020-05-18,Nova Odessa,0,0
2020-05-18,Paulínia,0,66
2020-05-18,Pedreira,1,11
2020-05-18,Santa Bárbara D'oeste,0,0
2020-05-18,Santo Antônio De Posse,0,0
2020-05-18,Sumaré,0,117
2020-05-18,Valinhos,0,54
2020-05-18,Vinhedo,0,63
2020-05-19,Americana,4,66
2020-05-19,Artur Nogueira,0,7
2020-05-19,Campinas,64,967
2020-05-19,Cosmópolis,0,0
2020-05-19,Engenheiro Coelho,0,0
2020-05-19,Holambra,0,11
2020-05-19,Hortolândia,2,116
2020-05-19,Indaiatuba,17,134
2020-05-19,Itatiba,0,0
2020-05-19,Jaguariúna,3,38
2020-05-19,Monte Mor,3,20
2020-05-19,Morungaba,0,16
2020-05-19,Nova Odessa,0,0
2020-05-19,Paulínia,2,68
2020-05-19,Pedreira,1,12
2020-05-19,Santa Bárbara D'oeste,0,0
2020-05-19,Santo Antônio De Posse,0,0
2020-05-19,Sumaré,1,118
2020-05-19,Valinhos,15,69
2020-05-19,Vinhedo,5,68
2020-05-20,Americana,9,75
2020-05-20,Artur Nogueira,3,10
2020-05-20,Campinas,48,1015
2020-05-20,Cosmópolis,0,0
2020-05-20,Engenheiro Coelho,0,0
2020-05-20,Holambra,1,12
2020-05-20,Hortolândia,7,123
2020-05-20,Indaiatuba,28,162
2020-05-20,Itatiba,0,0
2020-05-20,Jaguariúna,3,41
2020-05-20,Monte Mor,2,22
2020-05-20,Morungaba,0,16
2020-05-20,Nova Odessa,0,0
2020-05-20,Paulínia,8,76
2020-05-20,Pedreira,0,12
2020-05-20,Santa Bárbara D'oeste,0,0
2020-05-20,Santo Antônio De Posse,0,0
2020-05-20,Sumaré,17,135
2020-05-20,Valinhos,2,71
2020-05-20,Vinhedo,2,70
2020-05-21,Americana,2,77
2020-05-21,Artur Nogueira,2,12
2020-05-21,Campinas,57,1072
2020-05-21,Cosmópolis,0,0
2020-05-21,Engenheiro Coelho,0,0
2020-05-21,Holambra,0,12
2020-05-21,Hortolândia,0,123
2020-05-21,Indaiatuba,29,191
2020-05-21,Itatiba,0,0
2020-05-21,Jaguariúna,0,41
2020-05-21,Monte Mor,5,27
2020-05-21,Morungaba,0,16
2020-05-21,Nova Odessa,0,0
2020-05-21,Paulínia,0,76
2020-05-21,Pedreira,0,12
2020-05-21,Santa Bárbara D'oeste,0,0
2020-05-21,Santo Antônio De Posse,0,0
2020-05-21,Sumaré,6,141
2020-05-21,Valinhos,1,72
2020-05-21,Vinhedo,0,70
2020-05-22,Americana,2,79
2020-05-22,Artur Nogueira,0,12
2020-05-22,Campinas,61,1133
2020-05-22,Cosmópolis,0,0
2020-05-22,Engenheiro Coelho,0,0
2020-05-22,Holambra,0,12
2020-05-22,Hortolândia,3,126
2020-05-22,Indaiatuba,6,197
2020-05-22,Itatiba,0,0
2020-05-22,Jaguariúna,1,42
2020-05-22,Monte Mor,0,27
2020-05-22,Morungaba,1,17
2020-05-22,Nova Odessa,0,0
2020-05-22,Paulínia,4,80
2020-05-22,Pedreira,0,12
2020-05-22,Santa Bárbara D'oeste,0,0
2020-05-22,Santo Antônio De Posse,0,0
2020-05-22,Sumaré,7,148
2020-05-22,Valinhos,4,76
2020-05-22,Vinhedo,5,75
2020-05-23,Americana,2,81
2020-05-23,Artur Nogueira,0,12
2020-05-23,Campinas,50,1183
2020-05-23,Cosmópolis,0,0
2020-05-23,Engenheiro Coelho,0,0
2020-05-23,Holambra,0,12
2020-05-23,Hortolândia,0,126
2020-05-23,Indaiatuba,0,197
2020-05-23,Itatiba,0,0
2020-05-23,Jaguariúna,0,42
2020-05-23,Monte Mor,0,27
2020-05-23,Morungaba,0,17
2020-05-23,Nova Odessa,0,0
2020-05-23,Paulínia,9,89
2020-05-23,Pedreira,0,12
2020-05-23,Santa Bárbara D'oeste,0,0
2020-05-23,Santo Antônio De Posse,0,0
2020-05-23,Sumaré,0,148
2020-05-23,Valinhos,0,76
2020-05-23,Vinhedo,0,75
2020-05-24,Americana,0,81
2020-05-24,Artur Nogueira,1,13
2020-05-24,Campinas,0,1183
2020-05-24,Cosmópolis,0,0
2020-05-24,Engenheiro Coelho,0,0
2020-05-24,Holambra,0,12
2020-05-24,Hortolândia,1,127
2020-05-24,Indaiatuba,9,206
2020-05-24,Itatiba,0,0
2020-05-24,Jaguariúna,0,42
2020-05-24,Monte Mor,1,28
2020-05-24,Morungaba,0,17
2020-05-24,Nova Odessa,0,0
2020-05-24,Paulínia,0,89
2020-05-24,Pedreira,2,14
2020-05-24,Santa Bárbara D'oeste,0,0
2020-05-24,Santo Antônio De Posse,0,0
2020-05-24,Sumaré,0,148
2020-05-24,Valinhos,0,76
2020-05-24,Vinhedo,0,75
2020-05-25,Americana,13,94
2020-05-25,Artur Nogueira,0,13
2020-05-25,Campinas,10,1193
2020-05-25,Cosmópolis,0,0
2020-05-25,Engenheiro Coelho,0,0
2020-05-25,Holambra,0,12
2020-05-25,Hortolândia,4,131
2020-05-25,Indaiatuba,9,215
2020-05-25,Itatiba,0,0
2020-05-25,Jaguariúna,5,47
2020-05-25,Monte Mor,5,33
2020-05-25,Morungaba,0,17
2020-05-25,Nova Odessa,0,0
2020-05-25,Paulínia,2,91
2020-05-25,Pedreira,0,14
2020-05-25,Santa Bárbara D'oeste,0,0
2020-05-25,Santo Antônio De Posse,0,0
2020-05-25,Sumaré,12,160
2020-05-25,Valinhos,0,76
2020-05-25,Vinhedo,1,76
2020-05-26,Americana,2,96
2020-05-26,Artur Nogueira,2,15
2020-05-26,Campinas,66,1259
2020-05-26,Cosmópolis,0,0
2020-05-26,Engenheiro Coelho,0,0
2020-05-26,Holambra,0,12
2020-05-26,Hortolândia,1,132
2020-05-26,Indaiatuba,0,215
2020-05-26,Itatiba,0,0
2020-05-26,Jaguariúna,1,48
2020-05-26,Monte Mor,2,35
2020-05-26,Morungaba,0,17
2020-05-26,Nova Odessa,0,0
2020-05-26,Paulínia,0,91
2020-05-26,Pedreira,0,14
2020-05-26,Santa Bárbara D'oeste,0,0
2020-05-26,Santo Antônio De Posse,0,0
2020-05-26,Sumaré,6,166
2020-05-26,Valinhos,1,77
2020-05-26,Vinhedo,5,81
2020-05-27,Americana,7,103
2020-05-27,Artur Nogueira,2,17
2020-05-27,Campinas,28,1287
2020-05-27,Cosmópolis,0,0
2020-05-27,Engenheiro Coelho,0,0
2020-05-27,Holambra,0,12
2020-05-27,Hortolândia,4,136
2020-05-27,Indaiatuba,29,244
2020-05-27,Itatiba,0,0
2020-05-27,Jaguariúna,1,49
2020-05-27,Monte Mor,0,35
2020-05-27,Morungaba,0,17
2020-05-27,Nova Odessa,0,0
2020-05-27,Paulínia,4,95
2020-05-27,Pedreira,0,14
2020-05-27,Santa Bárbara D'oeste,0,0
2020-05-27,Santo Antônio De Posse,0,0
2020-05-27,Sumaré,5,171
2020-05-27,Valinhos,4,81
2020-05-27,Vinhedo,0,81
2020-05-28,Americana,0,103
2020-05-28,Artur Nogueira,2,19
2020-05-28,Campinas,66,1353
2020-05-28,Cosmópolis,0,0
2020-05-28,Engenheiro Coelho,0,0
2020-05-28,Holambra,2,14
2020-05-28,Hortolândia,0,136
2020-05-28,Indaiatuba,0,244
2020-05-28,Itatiba,0,0
2020-05-28,Jaguariúna,0,49
2020-05-28,Monte Mor,4,39
2020-05-28,Morungaba,0,17
2020-05-28,Nova Odessa,0,0
2020-05-28,Paulínia,8,103
2020-05-28,Pedreira,2,16
2020-05-28,Santa Bárbara D'oeste,0,0
2020-05-28,Santo Antônio De Posse,0,0
2020-05-28,Sumaré,4,175
2020-05-28,Valinhos,13,94
2020-05-28,Vinhedo,1,82
2020-05-29,Americana,2,105
2020-05-29,Artur Nogueira,0,19
2020-05-29,Campinas,81,1434
2020-05-29,Cosmópolis,0,0
2020-05-29,Engenheiro Coelho,0,0
2020-05-29,Holambra,0,14
2020-05-29,Hortolândia,9,145
2020-05-29,Indaiatuba,16,260
2020-05-29,Itatiba,0,0
2020-05-29,Jaguariúna,1,50
2020-05-29,Monte Mor,0,39
2020-05-29,Morungaba,1,18
2020-05-29,Nova Odessa,0,0
2020-05-29,Paulínia,28,131
2020-05-29,Pedreira,0,16
2020-05-29,Santa Bárbara D'oeste,0,0
2020-05-29,Santo Antônio De Posse,0,0
2020-05-29,Sumaré,4,179
2020-05-29,Valinhos,10,104
2020-05-29,Vinhedo,0,82
2020-05-30,Americana,0,105
2020-05-30,Artur Nogueira,0,19
2020-05-30,Campinas,136,1570
2020-05-30,Cosmópolis,0,0
2020-05-30,Engenheiro Coelho,0,0
2020-05-30,Holambra,5,19
2020-05-30,Hortolândia,0,145
2020-05-30,Indaiatuba,0,260
2020-05-30,Itatiba,0,0
2020-05-30,Jaguariúna,0,50
2020-05-30,Monte Mor,2,41
2020-05-30,Morungaba,0,18
2020-05-30,Nova Odessa,0,0
2020-05-30,Paulínia,0,131
2020-05-30,Pedreira,0,16
2020-05-30,Santa Bárbara D'oeste,0,0
2020-05-30,Santo Antônio De Posse,0,0
2020-05-30,Sumaré,0,179
2020-05-30,Valinhos,0,104
2020-05-30,Vinhedo,3,85
2020-05-31,Americana,0,105
2020-05-31,Artur Nogueira,1,20
2020-05-31,Campinas,0,1570
2020-05-31,Cosmópolis,0,0
2020-05-31,Engenheiro Coelho,0,0
2020-05-31,Holambra,0,19
2020-05-31,Hortolândia,2,147
2020-05-31,Indaiatuba,0,260
2020-05-31,Itatiba,0,0
2020-05-31,Jaguariúna,0,50
2020-05-31,Monte Mor,1,42
