Data,Cidade,Novos,Total
2020-04-06,Campinas: 1.869Indaiatuba: 321Sumaré: 208Hortolândia: 160Mogi Guaçu: 151Paulínia: 150Americana: 125Valinhos: 110*Vinhedo: 95Monte Mor: 65Mogi Mirim: 65Louveira: 64Jaguariúna: 58Itapira: 56Amparo: 55Santo Antônio de Posse: 28Artur Nogueira: 24Holambra: 20Morungaba: 19Espírito Santo do Pinhal: 17Pedreira: 17Águas de Lindoia: 16Serra Negra: 15Socorro: 14Tuiuti: 10Santo Antônio do Jardim: 9Pedra Bela: 5Lindoia: 3Estiva Gerbi: 1Pinhalzinho: 1,0,1
2020-04-06,Campinas: 1.869Indaiatuba: 321Sumaré: 208Hortolândia: 160Mogi Guaçu: 151Paulínia: 150Americana: 125Valinhos: 110*Vinhedo: 95Monte Mor: 65Mogi Mirim: 65Louveira: 64Jaguariúna: 58Itapira: 56Amparo: 55Santo Antônio de Posse: 28Artur Nogueira: 24Holambra: 20Morungaba: 19Espírito Santo do Pinhal: 17Pedreira: 17Águas de Lindoia: 16Serra Negra: 15Socorro: 14Tuiuti: 10Santo Antônio do Jardim: 9Pedra Bela: 5Lindoia: 3Estiva Gerbi: 1Pinhalzinho: 1,0,1
2020-04-06,Campinas: 1.869Indaiatuba: 321Sumaré: 208Hortolândia: 160Mogi Guaçu: 151Paulínia: 150Americana: 125Valinhos: 110*Vinhedo: 95Monte Mor: 65Mogi Mirim: 65Louveira: 64Jaguariúna: 58Itapira: 56Amparo: 55Santo Antônio de Posse: 28Artur Nogueira: 24Holambra: 20Morungaba: 19Espírito Santo do Pinhal: 17Pedreira: 17Águas de Lindoia: 16Serra Negra: 15Socorro: 14Tuiuti: 10Santo Antônio do Jardim: 9Pedra Bela: 5Lindoia: 3Estiva Gerbi: 1Pinhalzinho: 1,0,2
2020-04-06,Campinas: 1.869Indaiatuba: 321Sumaré: 208Hortolândia: 160Mogi Guaçu: 151Paulínia: 150Americana: 125Valinhos: 110*Vinhedo: 95Monte Mor: 65Mogi Mirim: 65Louveira: 64Jaguariúna: 58Itapira: 56Amparo: 55Santo Antônio de Posse: 28Artur Nogueira: 24Holambra: 20Morungaba: 19Espírito Santo do Pinhal: 17Pedreira: 17Águas de Lindoia: 16Serra Negra: 15Socorro: 14Tuiuti: 10Santo Antônio do Jardim: 9Pedra Bela: 5Lindoia: 3Estiva Gerbi: 1Pinhalzinho: 1,0,0
2020-04-06,Campinas: 1.869Indaiatuba: 321Sumaré: 208Hortolândia: 160Mogi Guaçu: 151Paulínia: 150Americana: 125Valinhos: 110*Vinhedo: 95Monte Mor: 65Mogi Mirim: 65Louveira: 64Jaguariúna: 58Itapira: 56Amparo: 55Santo Antônio de Posse: 28Artur Nogueira: 24Holambra: 20Morungaba: 19Espírito Santo do Pinhal: 17Pedreira: 17Águas de Lindoia: 16Serra Negra: 15Socorro: 14Tuiuti: 10Santo Antônio do Jardim: 9Pedra Bela: 5Lindoia: 3Estiva Gerbi: 1Pinhalzinho: 1,0,1
2020-04-06,Campinas: 1.869Indaiatuba: 321Sumaré: 208Hortolândia: 160Mogi Guaçu: 151Paulínia: 150Americana: 125Valinhos: 110*Vinhedo: 95Monte Mor: 65Mogi Mirim: 65Louveira: 64Jaguariúna: 58Itapira: 56Amparo: 55Santo Antônio de Posse: 28Artur Nogueira: 24Holambra: 20Morungaba: 19Espírito Santo do Pinhal: 17Pedreira: 17Águas de Lindoia: 16Serra Negra: 15Socorro: 14Tuiuti: 10Santo Antônio do Jardim: 9Pedra Bela: 5Lindoia: 3Estiva Gerbi: 1Pinhalzinho: 1,0,0
2020-04-06,Campinas: 1.869Indaiatuba: 321Sumaré: 208Hortolândia: 160Mogi Guaçu: 151Paulínia: 150Americana: 125Valinhos: 110*Vinhedo: 95Monte Mor: 65Mogi Mirim: 65Louveira: 64Jaguariúna: 58Itapira: 56Amparo: 55Santo Antônio de Posse: 28Artur Nogueira: 24Holambra: 20Morungaba: 19Espírito Santo do Pinhal: 17Pedreira: 17Águas de Lindoia: 16Serra Negra: 15Socorro: 14Tuiuti: 10Santo Antônio do Jardim: 9Pedra Bela: 5Lindoia: 3Estiva Gerbi: 1Pinhalzinho: 1,0,0
2020-04-06,Campinas: 1.869Indaiatuba: 321Sumaré: 208Hortolândia: 160Mogi Guaçu: 151Paulínia: 150Americana: 125Valinhos: 110*Vinhedo: 95Monte Mor: 65Mogi Mirim: 65Louveira: 64Jaguariúna: 58Itapira: 56Amparo: 55Santo Antônio de Posse: 28Artur Nogueira: 24Holambra: 20Morungaba: 19Espírito Santo do Pinhal: 17Pedreira: 17Águas de Lindoia: 16Serra Negra: 15Socorro: 14Tuiuti: 10Santo Antônio do Jardim: 9Pedra Bela: 5Lindoia: 3Estiva Gerbi: 1Pinhalzinho: 1,0,0
2020-04-06,Campinas: 1.869Indaiatuba: 321Sumaré: 208Hortolândia: 160Mogi Guaçu: 151Paulínia: 150Americana: 125Valinhos: 110*Vinhedo: 95Monte Mor: 65Mogi Mirim: 65Louveira: 64Jaguariúna: 58Itapira: 56Amparo: 55Santo Antônio de Posse: 28Artur Nogueira: 24Holambra: 20Morungaba: 19Espírito Santo do Pinhal: 17Pedreira: 17Águas de Lindoia: 16Serra Negra: 15Socorro: 14Tuiuti: 10Santo Antônio do Jardim: 9Pedra Bela: 5Lindoia: 3Estiva Gerbi: 1Pinhalzinho: 1,0,4
2020-04-06,Campinas: 1.869Indaiatuba: 321Sumaré: 208Hortolândia: 160Mogi Guaçu: 151Paulínia: 150Americana: 125Valinhos: 110*Vinhedo: 95Monte Mor: 65Mogi Mirim: 65Louveira: 64Jaguariúna: 58Itapira: 56Amparo: 55Santo Antônio de Posse: 28Artur Nogueira: 24Holambra: 20Morungaba: 19Espírito Santo do Pinhal: 17Pedreira: 17Águas de Lindoia: 16Serra Negra: 15Socorro: 14Tuiuti: 10Santo Antônio do Jardim: 9Pedra Bela: 5Lindoia: 3Estiva Gerbi: 1Pinhalzinho: 1,0,0
2020-04-06,Campinas: 1.869Indaiatuba: 321Sumaré: 208Hortolândia: 160Mogi Guaçu: 151Paulínia: 150Americana: 125Valinhos: 110*Vinhedo: 95Monte Mor: 65Mogi Mirim: 65Louveira: 64Jaguariúna: 58Itapira: 56Amparo: 55Santo Antônio de Posse: 28Artur Nogueira: 24Holambra: 20Morungaba: 19Espírito Santo do Pinhal: 17Pedreira: 17Águas de Lindoia: 16Serra Negra: 15Socorro: 14Tuiuti: 10Santo Antônio do Jardim: 9Pedra Bela: 5Lindoia: 3Estiva Gerbi: 1Pinhalzinho: 1,0,0
2020-04-06,Campinas: 1.869Indaiatuba: 321Sumaré: 208Hortolândia: 160Mogi Guaçu: 151Paulínia: 150Americana: 125Valinhos: 110*Vinhedo: 95Monte Mor: 65Mogi Mirim: 65Louveira: 64Jaguariúna: 58Itapira: 56Amparo: 55Santo Antônio de Posse: 28Artur Nogueira: 24Holambra: 20Morungaba: 19Espírito Santo do Pinhal: 17Pedreira: 17Águas de Lindoia: 16Serra Negra: 15Socorro: 14Tuiuti: 10Santo Antônio do Jardim: 9Pedra Bela: 5Lindoia: 3Estiva Gerbi: 1Pinhalzinho: 1,0,0
2020-04-06,Campinas: 1.869Indaiatuba: 321Sumaré: 208Hortolândia: 160Mogi Guaçu: 151Paulínia: 150Americana: 125Valinhos: 110*Vinhedo: 95Monte Mor: 65Mogi Mirim: 65Louveira: 64Jaguariúna: 58Itapira: 56Amparo: 55Santo Antônio de Posse: 28Artur Nogueira: 24Holambra: 20Morungaba: 19Espírito Santo do Pinhal: 17Pedreira: 17Águas de Lindoia: 16Serra Negra: 15Socorro: 14Tuiuti: 10Santo Antônio do Jardim: 9Pedra Bela: 5Lindoia: 3Estiva Gerbi: 1Pinhalzinho: 1,0,4
2020-04-06,Campinas: 1.869Indaiatuba: 321Sumaré: 208Hortolândia: 160Mogi Guaçu: 151Paulínia: 150Americana: 125Valinhos: 110*Vinhedo: 95Monte Mor: 65Mogi Mirim: 65Louveira: 64Jaguariúna: 58Itapira: 56Amparo: 55Santo Antônio de Posse: 28Artur Nogueira: 24Holambra: 20Morungaba: 19Espírito Santo do Pinhal: 17Pedreira: 17Águas de Lindoia: 16Serra Negra: 15Socorro: 14Tuiuti: 10Santo Antônio do Jardim: 9Pedra Bela: 5Lindoia: 3Estiva Gerbi: 1Pinhalzinho: 1,0,3
2020-04-06,Campinas: 1.869Indaiatuba: 321Sumaré: 208Hortolândia: 160Mogi Guaçu: 151Paulínia: 150Americana: 125Valinhos: 110*Vinhedo: 95Monte Mor: 65Mogi Mirim: 65Louveira: 64Jaguariúna: 58Itapira: 56Amparo: 55Santo Antônio de Posse: 28Artur Nogueira: 24Holambra: 20Morungaba: 19Espírito Santo do Pinhal: 17Pedreira: 17Águas de Lindoia: 16Serra Negra: 15Socorro: 14Tuiuti: 10Santo Antônio do Jardim: 9Pedra Bela: 5Lindoia: 3Estiva Gerbi: 1Pinhalzinho: 1,1,5
2020-04-07,Campinas: 1.869Indaiatuba: 321Sumaré: 208Hortolândia: 160Mogi Guaçu: 151Paulínia: 150Americana: 125Valinhos: 110*Vinhedo: 95Monte Mor: 65Mogi Mirim: 65Louveira: 64Jaguariúna: 58Itapira: 56Amparo: 55Santo Antônio de Posse: 28Artur Nogueira: 24Holambra: 20Morungaba: 19Espírito Santo do Pinhal: 17Pedreira: 17Águas de Lindoia: 16Serra Negra: 15Socorro: 14Tuiuti: 10Santo Antônio do Jardim: 9Pedra Bela: 5Lindoia: 3Estiva Gerbi: 1Pinhalzinho: 1,0,4
2020-04-07,Campinas: 1.869Indaiatuba: 321Sumaré: 208Hortolândia: 160Mogi Guaçu: 151Paulínia: 150Americana: 125Valinhos: 110*Vinhedo: 95Monte Mor: 65Mogi Mirim: 65Louveira: 64Jaguariúna: 58Itapira: 56Amparo: 55Santo Antônio de Posse: 28Artur Nogueira: 24Holambra: 20Morungaba: 19Espírito Santo do Pinhal: 17Pedreira: 17Águas de Lindoia: 16Serra Negra: 15Socorro: 14Tuiuti: 10Santo Antônio do Jardim: 9Pedra Bela: 5Lindoia: 3Estiva Gerbi: 1Pinhalzinho: 1,0,0
2020-04-07,Campinas: 1.869Indaiatuba: 321Sumaré: 208Hortolândia: 160Mogi Guaçu: 151Paulínia: 150Americana: 125Valinhos: 110*Vinhedo: 95Monte Mor: 65Mogi Mirim: 65Louveira: 64Jaguariúna: 58Itapira: 56Amparo: 55Santo Antônio de Posse: 28Artur Nogueira: 24Holambra: 20Morungaba: 19Espírito Santo do Pinhal: 17Pedreira: 17Águas de Lindoia: 16Serra Negra: 15Socorro: 14Tuiuti: 10Santo Antônio do Jardim: 9Pedra Bela: 5Lindoia: 3Estiva Gerbi: 1Pinhalzinho: 1,2,70
2020-04-07,Campinas: 1.869Indaiatuba: 321Sumaré: 208Hortolândia: 160Mogi Guaçu: 151Paulínia: 150Americana: 125Valinhos: 110*Vinhedo: 95Monte Mor: 65Mogi Mirim: 65Louveira: 64Jaguariúna: 58Itapira: 56Amparo: 55Santo Antônio de Posse: 28Artur Nogueira: 24Holambra: 20Morungaba: 19Espírito Santo do Pinhal: 17Pedreira: 17Águas de Lindoia: 16Serra Negra: 15Socorro: 14Tuiuti: 10Santo Antônio do Jardim: 9Pedra Bela: 5Lindoia: 3Estiva Gerbi: 1Pinhalzinho: 1,0,0
2020-04-07,Campinas: 1.869Indaiatuba: 321Sumaré: 208Hortolândia: 160Mogi Guaçu: 151Paulínia: 150Americana: 125Valinhos: 110*Vinhedo: 95Monte Mor: 65Mogi Mirim: 65Louveira: 64Jaguariúna: 58Itapira: 56Amparo: 55Santo Antônio de Posse: 28Artur Nogueira: 24Holambra: 20Morungaba: 19Espírito Santo do Pinhal: 17Pedreira: 17Águas de Lindoia: 16Serra Negra: 15Socorro: 14Tuiuti: 10Santo Antônio do Jardim: 9Pedra Bela: 5Lindoia: 3Estiva Gerbi: 1Pinhalzinho: 1,0,0
2020-04-07,Campinas: 1.869Indaiatuba: 321Sumaré: 208Hortolândia: 160Mogi Guaçu: 151Paulínia: 150Americana: 125Valinhos: 110*Vinhedo: 95Monte Mor: 65Mogi Mirim: 65Louveira: 64Jaguariúna: 58Itapira: 56Amparo: 55Santo Antônio de Posse: 28Artur Nogueira: 24Holambra: 20Morungaba: 19Espírito Santo do Pinhal: 17Pedreira: 17Águas de Lindoia: 16Serra Negra: 15Socorro: 14Tuiuti: 10Santo Antônio do Jardim: 9Pedra Bela: 5Lindoia: 3Estiva Gerbi: 1Pinhalzinho: 1,0,1
2020-04-07,Campinas: 1.869Indaiatuba: 321Sumaré: 208Hortolândia: 160Mogi Guaçu: 151Paulínia: 150Americana: 125Valinhos: 110*Vinhedo: 95Monte Mor: 65Mogi Mirim: 65Louveira: 64Jaguariúna: 58Itapira: 56Amparo: 55Santo Antônio de Posse: 28Artur Nogueira: 24Holambra: 20Morungaba: 19Espírito Santo do Pinhal: 17Pedreira: 17Águas de Lindoia: 16Serra Negra: 15Socorro: 14Tuiuti: 10Santo Antônio do Jardim: 9Pedra Bela: 5Lindoia: 3Estiva Gerbi: 1Pinhalzinho: 1,2,3
2020-04-07,Campinas: 1.869Indaiatuba: 321Sumaré: 208Hortolândia: 160Mogi Guaçu: 151Paulínia: 150Americana: 125Valinhos: 110*Vinhedo: 95Monte Mor: 65Mogi Mirim: 65Louveira: 64Jaguariúna: 58Itapira: 56Amparo: 55Santo Antônio de Posse: 28Artur Nogueira: 24Holambra: 20Morungaba: 19Espírito Santo do Pinhal: 17Pedreira: 17Águas de Lindoia: 16Serra Negra: 15Socorro: 14Tuiuti: 10Santo Antônio do Jardim: 9Pedra Bela: 5Lindoia: 3Estiva Gerbi: 1Pinhalzinho: 1,4,6
2020-04-07,Campinas: 1.869Indaiatuba: 321Sumaré: 208Hortolândia: 160Mogi Guaçu: 151Paulínia: 150Americana: 125Valinhos: 110*Vinhedo: 95Monte Mor: 65Mogi Mirim: 65Louveira: 64Jaguariúna: 58Itapira: 56Amparo: 55Santo Antônio de Posse: 28Artur Nogueira: 24Holambra: 20Morungaba: 19Espírito Santo do Pinhal: 17Pedreira: 17Águas de Lindoia: 16Serra Negra: 15Socorro: 14Tuiuti: 10Santo Antônio do Jardim: 9Pedra Bela: 5Lindoia: 3Estiva Gerbi: 1Pinhalzinho: 1,0,0
2020-04-07,Campinas: 1.869Indaiatuba: 321Sumaré: 208Hortolândia: 160Mogi Guaçu: 151Paulínia: 150Americana: 125Valinhos: 110*Vinhedo: 95Monte Mor: 65Mogi Mirim: 65Louveira: 64Jaguariúna: 58Itapira: 56Amparo: 55Santo Antônio de Posse: 28Artur Nogueira: 24Holambra: 20Morungaba: 19Espírito Santo do Pinhal: 17Pedreira: 17Águas de Lindoia: 16Serra Negra: 15Socorro: 14Tuiuti: 10Santo Antônio do Jardim: 9Pedra Bela: 5Lindoia: 3Estiva Gerbi: 1Pinhalzinho: 1,0,1
2020-04-07,Campinas: 1.869Indaiatuba: 321Sumaré: 208Hortolândia: 160Mogi Guaçu: 151Paulínia: 150Americana: 125Valinhos: 110*Vinhedo: 95Monte Mor: 65Mogi Mirim: 65Louveira: 64Jaguariúna: 58Itapira: 56Amparo: 55Santo Antônio de Posse: 28Artur Nogueira: 24Holambra: 20Morungaba: 19Espírito Santo do Pinhal: 17Pedreira: 17Águas de Lindoia: 16Serra Negra: 15Socorro: 14Tuiuti: 10Santo Antônio do Jardim: 9Pedra Bela: 5Lindoia: 3Estiva Gerbi: 1Pinhalzinho: 1,0,0
2020-04-07,Campinas: 1.869Indaiatuba: 321Sumaré: 208Hortolândia: 160Mogi Guaçu: 151Paulínia: 150Americana: 125Valinhos: 110*Vinhedo: 95Monte Mor: 65Mogi Mirim: 65Louveira: 64Jaguariúna: 58Itapira: 56Amparo: 55Santo Antônio de Posse: 28Artur Nogueira: 24Holambra: 20Morungaba: 19Espírito Santo do Pinhal: 17Pedreira: 17Águas de Lindoia: 16Serra Negra: 15Socorro: 14Tuiuti: 10Santo Antônio do Jardim: 9Pedra Bela: 5Lindoia: 3Estiva Gerbi: 1Pinhalzinho: 1,0,0
2020-04-07,Campinas: 1.869Indaiatuba: 321Sumaré: 208Hortolândia: 160Mogi Guaçu: 151Paulínia: 150Americana: 125Valinhos: 110*Vinhedo: 95Monte Mor: 65Mogi Mirim: 65Louveira: 64Jaguariúna: 58Itapira: 56Amparo: 55Santo Antônio de Posse: 28Artur Nogueira: 24Holambra: 20Morungaba: 19Espírito Santo do Pinhal: 17Pedreira: 17Águas de Lindoia: 16Serra Negra: 15Socorro: 14Tuiuti: 10Santo Antônio do Jardim: 9Pedra Bela: 5Lindoia: 3Estiva Gerbi: 1Pinhalzinho: 1,0,0
2020-04-07,Campinas: 1.869Indaiatuba: 321Sumaré: 208Hortolândia: 160Mogi Guaçu: 151Paulínia: 150Americana: 125Valinhos: 110*Vinhedo: 95Monte Mor: 65Mogi Mirim: 65Louveira: 64Jaguariúna: 58Itapira: 56Amparo: 55Santo Antônio de Posse: 28Artur Nogueira: 24Holambra: 20Morungaba: 19Espírito Santo do Pinhal: 17Pedreira: 17Águas de Lindoia: 16Serra Negra: 15Socorro: 14Tuiuti: 10Santo Antônio do Jardim: 9Pedra Bela: 5Lindoia: 3Estiva Gerbi: 1Pinhalzinho: 1,1,5
2020-04-07,Campinas: 1.869Indaiatuba: 321Sumaré: 208Hortolândia: 160Mogi Guaçu: 151Paulínia: 150Americana: 125Valinhos: 110*Vinhedo: 95Monte Mor: 65Mogi Mirim: 65Louveira: 64Jaguariúna: 58Itapira: 56Amparo: 55Santo Antônio de Posse: 28Artur Nogueira: 24Holambra: 20Morungaba: 19Espírito Santo do Pinhal: 17Pedreira: 17Águas de Lindoia: 16Serra Negra: 15Socorro: 14Tuiuti: 10Santo Antônio do Jardim: 9Pedra Bela: 5Lindoia: 3Estiva Gerbi: 1Pinhalzinho: 1,0,0
2020-04-07,Campinas: 1.869Indaiatuba: 321Sumaré: 208Hortolândia: 160Mogi Guaçu: 151Paulínia: 150Americana: 125Valinhos: 110*Vinhedo: 95Monte Mor: 65Mogi Mirim: 65Louveira: 64Jaguariúna: 58Itapira: 56Amparo: 55Santo Antônio de Posse: 28Artur Nogueira: 24Holambra: 20Morungaba: 19Espírito Santo do Pinhal: 17Pedreira: 17Águas de Lindoia: 16Serra Negra: 15Socorro: 14Tuiuti: 10Santo Antônio do Jardim: 9Pedra Bela: 5Lindoia: 3Estiva Gerbi: 1Pinhalzinho: 1,0,0
2020-04-07,Campinas: 1.869Indaiatuba: 321Sumaré: 208Hortolândia: 160Mogi Guaçu: 151Paulínia: 150Americana: 125Valinhos: 110*Vinhedo: 95Monte Mor: 65Mogi Mirim: 65Louveira: 64Jaguariúna: 58Itapira: 56Amparo: 55Santo Antônio de Posse: 28Artur Nogueira: 24Holambra: 20Morungaba: 19Espírito Santo do Pinhal: 17Pedreira: 17Águas de Lindoia: 16Serra Negra: 15Socorro: 14Tuiuti: 10Santo Antônio do Jardim: 9Pedra Bela: 5Lindoia: 3Estiva Gerbi: 1Pinhalzinho: 1,0,0
2020-04-07,Campinas: 1.869Indaiatuba: 321Sumaré: 208Hortolândia: 160Mogi Guaçu: 151Paulínia: 150Americana: 125Valinhos: 110*Vinhedo: 95Monte Mor: 65Mogi Mirim: 65Louveira: 64Jaguariúna: 58Itapira: 56Amparo: 55Santo Antônio de Posse: 28Artur Nogueira: 24Holambra: 20Morungaba: 19Espírito Santo do Pinhal: 17Pedreira: 17Águas de Lindoia: 16Serra Negra: 15Socorro: 14Tuiuti: 10Santo Antônio do Jardim: 9Pedra Bela: 5Lindoia: 3Estiva Gerbi: 1Pinhalzinho: 1,0,4
2020-04-07,Campinas: 1.869Indaiatuba: 321Sumaré: 208Hortolândia: 160Mogi Guaçu: 151Paulínia: 150Americana: 125Valinhos: 110*Vinhedo: 95Monte Mor: 65Mogi Mirim: 65Louveira: 64Jaguariúna: 58Itapira: 56Amparo: 55Santo Antônio de Posse: 28Artur Nogueira: 24Holambra: 20Morungaba: 19Espírito Santo do Pinhal: 17Pedreira: 17Águas de Lindoia: 16Serra Negra: 15Socorro: 14Tuiuti: 10Santo Antônio do Jardim: 9Pedra Bela: 5Lindoia: 3Estiva Gerbi: 1Pinhalzinho: 1,4,7
2020-04-07,Campinas: 1.869Indaiatuba: 321Sumaré: 208Hortolândia: 160Mogi Guaçu: 151Paulínia: 150Americana: 125Valinhos: 110*Vinhedo: 95Monte Mor: 65Mogi Mirim: 65Louveira: 64Jaguariúna: 58Itapira: 56Amparo: 55Santo Antônio de Posse: 28Artur Nogueira: 24Holambra: 20Morungaba: 19Espírito Santo do Pinhal: 17Pedreira: 17Águas de Lindoia: 16Serra Negra: 15Socorro: 14Tuiuti: 10Santo Antônio do Jardim: 9Pedra Bela: 5Lindoia: 3Estiva Gerbi: 1Pinhalzinho: 1,1,6
2020-04-08,Campinas: 1.869Indaiatuba: 321Sumaré: 208Hortolândia: 160Mogi Guaçu: 151Paulínia: 150Americana: 125Valinhos: 110*Vinhedo: 95Monte Mor: 65Mogi Mirim: 65Louveira: 64Jaguariúna: 58Itapira: 56Amparo: 55Santo Antônio de Posse: 28Artur Nogueira: 24Holambra: 20Morungaba: 19Espírito Santo do Pinhal: 17Pedreira: 17Águas de Lindoia: 16Serra Negra: 15Socorro: 14Tuiuti: 10Santo Antônio do Jardim: 9Pedra Bela: 5Lindoia: 3Estiva Gerbi: 1Pinhalzinho: 1,0,4
2020-04-08,Campinas: 1.869Indaiatuba: 321Sumaré: 208Hortolândia: 160Mogi Guaçu: 151Paulínia: 150Americana: 125Valinhos: 110*Vinhedo: 95Monte Mor: 65Mogi Mirim: 65Louveira: 64Jaguariúna: 58Itapira: 56Amparo: 55Santo Antônio de Posse: 28Artur Nogueira: 24Holambra: 20Morungaba: 19Espírito Santo do Pinhal: 17Pedreira: 17Águas de Lindoia: 16Serra Negra: 15Socorro: 14Tuiuti: 10Santo Antônio do Jardim: 9Pedra Bela: 5Lindoia: 3Estiva Gerbi: 1Pinhalzinho: 1,1,1
2020-04-08,Campinas: 1.869Indaiatuba: 321Sumaré: 208Hortolândia: 160Mogi Guaçu: 151Paulínia: 150Americana: 125Valinhos: 110*Vinhedo: 95Monte Mor: 65Mogi Mirim: 65Louveira: 64Jaguariúna: 58Itapira: 56Amparo: 55Santo Antônio de Posse: 28Artur Nogueira: 24Holambra: 20Morungaba: 19Espírito Santo do Pinhal: 17Pedreira: 17Águas de Lindoia: 16Serra Negra: 15Socorro: 14Tuiuti: 10Santo Antônio do Jardim: 9Pedra Bela: 5Lindoia: 3Estiva Gerbi: 1Pinhalzinho: 1,15,85
2020-04-08,Campinas: 1.869Indaiatuba: 321Sumaré: 208Hortolândia: 160Mogi Guaçu: 151Paulínia: 150Americana: 125Valinhos: 110*Vinhedo: 95Monte Mor: 65Mogi Mirim: 65Louveira: 64Jaguariúna: 58Itapira: 56Amparo: 55Santo Antônio de Posse: 28Artur Nogueira: 24Holambra: 20Morungaba: 19Espírito Santo do Pinhal: 17Pedreira: 17Águas de Lindoia: 16Serra Negra: 15Socorro: 14Tuiuti: 10Santo Antônio do Jardim: 9Pedra Bela: 5Lindoia: 3Estiva Gerbi: 1Pinhalzinho: 1,0,0
2020-04-08,Campinas: 1.869Indaiatuba: 321Sumaré: 208Hortolândia: 160Mogi Guaçu: 151Paulínia: 150Americana: 125Valinhos: 110*Vinhedo: 95Monte Mor: 65Mogi Mirim: 65Louveira: 64Jaguariúna: 58Itapira: 56Amparo: 55Santo Antônio de Posse: 28Artur Nogueira: 24Holambra: 20Morungaba: 19Espírito Santo do Pinhal: 17Pedreira: 17Águas de Lindoia: 16Serra Negra: 15Socorro: 14Tuiuti: 10Santo Antônio do Jardim: 9Pedra Bela: 5Lindoia: 3Estiva Gerbi: 1Pinhalzinho: 1,0,0
2020-04-08,Campinas: 1.869Indaiatuba: 321Sumaré: 208Hortolândia: 160Mogi Guaçu: 151Paulínia: 150Americana: 125Valinhos: 110*Vinhedo: 95Monte Mor: 65Mogi Mirim: 65Louveira: 64Jaguariúna: 58Itapira: 56Amparo: 55Santo Antônio de Posse: 28Artur Nogueira: 24Holambra: 20Morungaba: 19Espírito Santo do Pinhal: 17Pedreira: 17Águas de Lindoia: 16Serra Negra: 15Socorro: 14Tuiuti: 10Santo Antônio do Jardim: 9Pedra Bela: 5Lindoia: 3Estiva Gerbi: 1Pinhalzinho: 1,0,1
2020-04-08,Campinas: 1.869Indaiatuba: 321Sumaré: 208Hortolândia: 160Mogi Guaçu: 151Paulínia: 150Americana: 125Valinhos: 110*Vinhedo: 95Monte Mor: 65Mogi Mirim: 65Louveira: 64Jaguariúna: 58Itapira: 56Amparo: 55Santo Antônio de Posse: 28Artur Nogueira: 24Holambra: 20Morungaba: 19Espírito Santo do Pinhal: 17Pedreira: 17Águas de Lindoia: 16Serra Negra: 15Socorro: 14Tuiuti: 10Santo Antônio do Jardim: 9Pedra Bela: 5Lindoia: 3Estiva Gerbi: 1Pinhalzinho: 1,0,3
2020-04-08,Campinas: 1.869Indaiatuba: 321Sumaré: 208Hortolândia: 160Mogi Guaçu: 151Paulínia: 150Americana: 125Valinhos: 110*Vinhedo: 95Monte Mor: 65Mogi Mirim: 65Louveira: 64Jaguariúna: 58Itapira: 56Amparo: 55Santo Antônio de Posse: 28Artur Nogueira: 24Holambra: 20Morungaba: 19Espírito Santo do Pinhal: 17Pedreira: 17Águas de Lindoia: 16Serra Negra: 15Socorro: 14Tuiuti: 10Santo Antônio do Jardim: 9Pedra Bela: 5Lindoia: 3Estiva Gerbi: 1Pinhalzinho: 1,5,11
2020-04-08,Campinas: 1.869Indaiatuba: 321Sumaré: 208Hortolândia: 160Mogi Guaçu: 151Paulínia: 150Americana: 125Valinhos: 110*Vinhedo: 95Monte Mor: 65Mogi Mirim: 65Louveira: 64Jaguariúna: 58Itapira: 56Amparo: 55Santo Antônio de Posse: 28Artur Nogueira: 24Holambra: 20Morungaba: 19Espírito Santo do Pinhal: 17Pedreira: 17Águas de Lindoia: 16Serra Negra: 15Socorro: 14Tuiuti: 10Santo Antônio do Jardim: 9Pedra Bela: 5Lindoia: 3Estiva Gerbi: 1Pinhalzinho: 1,0,0
2020-04-08,Campinas: 1.869Indaiatuba: 321Sumaré: 208Hortolândia: 160Mogi Guaçu: 151Paulínia: 150Americana: 125Valinhos: 110*Vinhedo: 95Monte Mor: 65Mogi Mirim: 65Louveira: 64Jaguariúna: 58Itapira: 56Amparo: 55Santo Antônio de Posse: 28Artur Nogueira: 24Holambra: 20Morungaba: 19Espírito Santo do Pinhal: 17Pedreira: 17Águas de Lindoia: 16Serra Negra: 15Socorro: 14Tuiuti: 10Santo Antônio do Jardim: 9Pedra Bela: 5Lindoia: 3Estiva Gerbi: 1Pinhalzinho: 1,0,1
2020-04-08,Campinas: 1.869Indaiatuba: 321Sumaré: 208Hortolândia: 160Mogi Guaçu: 151Paulínia: 150Americana: 125Valinhos: 110*Vinhedo: 95Monte Mor: 65Mogi Mirim: 65Louveira: 64Jaguariúna: 58Itapira: 56Amparo: 55Santo Antônio de Posse: 28Artur Nogueira: 24Holambra: 20Morungaba: 19Espírito Santo do Pinhal: 17Pedreira: 17Águas de Lindoia: 16Serra Negra: 15Socorro: 14Tuiuti: 10Santo Antônio do Jardim: 9Pedra Bela: 5Lindoia: 3Estiva Gerbi: 1Pinhalzinho: 1,0,0
